緯度,経度,場所
35.084934,135.087459,丹波市山南町青田
35.092181,135.09558,丹波市山南町下滝
35.093677,135.067181,丹波市山南町北太田
35.086993,135.059446,丹波市山南町大河
35.089125,135.072406,丹波市山南町畑内
35.093115,135.04977,丹波市山南町玉巻
35.085154,135.055035,丹波市山南町池谷
35.09274,135.033461,丹波市山南町金屋
35.094832,135.020148,丹波市山南町岩屋
35.166267,135.133031,丹波市春日町野上野
35.151032,135.115661,丹波市春日町棚原
35.173549,134.997829,丹波市氷上町大谷
35.134806,134.997397,丹波市氷上町油利
35.120837,135.005178,丹波市氷上町朝阪
35.115261,134.993813,丹波市氷上町小野
35.103411,135.004955,丹波市山南町草部
35.088933,134.992334,丹波市山南町前川
35.092142,134.98046,丹波市山南町和田
35.083168,134.955767,丹波市山南町小野尻
35.168214,135.004604,丹波市氷上町長野
35.152571,135.003266,丹波市氷上町新郷
35.158475,135.143207,丹波市春日町柚津
35.15905,135.155147,丹波市春日町鹿場
35.158355,135.166887,丹波市春日町下三井庄
35.1774,135.169128,丹波市市島町多利
35.15896,135.188795,丹波市春日町上三井庄
35.170243,135.027323,丹波市氷上町上成松
35.24866,135.122573,丹波市市島町中竹田
35.225464,135.116033,丹波市市島町上竹田
35.225548,135.131907,丹波市市島町矢代
35.218422,135.126787,丹波市市島町北岡本
35.210171,135.128171,丹波市市島町市島
35.199488,135.124297,丹波市市島町東勅使
35.200039,135.1173,丹波市市島町勅使
35.192277,135.124784,丹波市春日町池尾
35.199501,135.133206,丹波市市島町梶原
35.180204,135.112936,丹波市春日町多田
35.178957,135.141518,丹波市春日町多利
35.169279,135.114309,丹波市春日町七日市
35.173418,135.099099,丹波市春日町黒井
35.16533,135.085239,丹波市春日町朝日
35.166447,135.076654,丹波市春日町石才
35.164881,135.072738,丹波市春日町歌道谷
35.168039,135.063702,丹波市春日町野山
35.167526,135.050767,丹波市氷上町市辺
35.169422,135.036229,丹波市氷上町西中
35.171941,135.017633,丹波市氷上町柿柴
35.262256,135.002466,丹波市青垣町中佐治
35.254521,134.984622,丹波市青垣町市原
35.1639,134.970552,丹波市氷上町三原
35.193621,135.004942,丹波市氷上町上新庄
35.201536,134.98963,丹波市氷上町清住
35.206296,135.022864,丹波市氷上町井中
35.227735,134.988513,丹波市青垣町西芦田
35.241697,134.98953,丹波市青垣町小倉
35.242744,135.0025,丹波市青垣町佐治
35.245532,135.153141,丹波市市島町下竹田
35.249634,135.011001,丹波市青垣町沢野
35.258185,135.027831,丹波市青垣町奥塩久
35.243698,135.024747,丹波市青垣町口塩久
35.24523,135.04873,丹波市青垣町東芦田
35.242997,135.094515,丹波市市島町徳尾
35.276912,134.993905,丹波市青垣町山垣
35.268179,134.96188,丹波市青垣町稲土
35.254657,134.965153,丹波市青垣町文室
35.255996,134.953381,丹波市青垣町惣持
35.257136,134.93816,丹波市青垣町小稗
35.256535,134.921251,丹波市青垣町大稗
35.234484,134.935955,丹波市青垣町大名草
35.077926,135.069542,丹波市山南町太田
35.077011,135.054923,丹波市山南町大谷
35.081741,135.046651,丹波市山南町長野
35.083192,135.04232,丹波市山南町岡本
35.076634,135.009152,丹波市山南町井原
35.077256,135.018428,丹波市山南町村森
35.075855,135.023846,丹波市山南町山崎
35.065541,135.053222,丹波市山南町谷川
35.077762,134.977466,丹波市山南町小新屋
35.140036,135.193558,丹波市春日町栢野
35.13728,135.17818,丹波市春日町広瀬
35.136243,135.1697,丹波市春日町松森
35.136886,135.156267,丹波市春日町中山
35.134707,135.141715,丹波市春日町東中
35.146541,135.212736,丹波市春日町野瀬
35.105252,135.064002,丹波市山南町奥野々
35.111182,135.081672,丹波市柏原町下小倉
35.128064,135.094921,丹波市柏原町見長
35.120825,135.076282,丹波市柏原町北中
35.127531,135.068569,丹波市柏原町小南
35.134976,135.044857,丹波市柏原町東鴨野
35.111231,135.044495,丹波市柏原町石戸
35.114813,135.019108,丹波市氷上町福田
35.139046,135.093664,丹波市柏原町東奥
35.130084,135.05456,丹波市柏原町挙田
35.126571,135.081406,丹波市柏原町柏原
35.130213,135.045239,丹波市柏原町大新屋
35.141181,135.070213,丹波市柏原町南多田
35.137961,135.043435,丹波市柏原町北山
35.142861,135.049111,丹波市柏原町田路
35.149038,135.045673,丹波市柏原町母坪
35.13251,135.037919,丹波市柏原町鴨野
35.128587,135.020651,丹波市氷上町佐野
35.139747,135.03205,丹波市氷上町稲畑
35.142906,135.014888,丹波市氷上町谷村
35.156757,135.102755,丹波市春日町野村
35.161632,135.091133,丹波市春日町平松
35.165781,135.080536,丹波市春日町園部
35.159084,135.066463,丹波市氷上町北野
35.163283,135.068407,丹波市春日町坂
35.150472,135.069344,丹波市氷上町石生
35.15961,135.059104,丹波市氷上町大崎
35.157397,135.052438,丹波市氷上町横田
35.153684,135.039328,丹波市氷上町稲継
35.15788,135.042866,丹波市氷上町本郷
35.163341,135.028491,丹波市氷上町黒田
35.16495,135.03915,丹波市氷上町犬岡
35.122856,134.980076,丹波市山南町坂尻
35.096099,134.989121,丹波市山南町北和田
35.107995,134.984164,丹波市山南町応地
35.101347,134.968039,丹波市山南町山本
35.098963,134.958333,丹波市山南町小畑
35.127055,134.966434,丹波市山南町五ケ野
35.119062,134.945995,丹波市山南町西谷
35.188779,135.13483,丹波市春日町小多利
35.19408,135.143421,丹波市市島町南
35.190989,135.176001,丹波市市島町北奥
35.203788,135.188433,丹波市市島町戸平
35.197382,135.155077,丹波市市島町喜多
35.207157,135.138991,丹波市市島町上田
35.205311,135.165352,丹波市市島町上牧
35.216042,135.157913,丹波市市島町岩戸
35.217774,135.144067,丹波市市島町上垣
35.179891,135.092754,丹波市春日町稲塚
35.176687,135.087727,丹波市春日町古河
35.176634,135.078571,丹波市春日町新才
35.176851,135.064977,丹波市春日町長王
35.17921,135.044275,丹波市氷上町氷上
35.174852,135.031708,丹波市氷上町成松
35.189115,135.106381,丹波市市島町戸坂
35.187616,135.083606,丹波市春日町山田
35.194093,135.089305,丹波市市島町白毫寺
35.186178,135.071306,丹波市春日町牛河内
35.185278,135.055105,丹波市氷上町南油良
35.190531,135.045926,丹波市氷上町桟敷
35.185392,135.029367,丹波市氷上町常楽
35.187032,135.017874,丹波市氷上町下新庄
35.203126,135.109829,丹波市市島町酒梨
35.201427,135.091644,丹波市市島町与戸
35.198138,135.065453,丹波市氷上町北油良
35.202542,135.05441,丹波市氷上町絹山
35.193895,135.034289,丹波市氷上町賀茂
35.214503,135.027896,丹波市氷上町御油
35.223068,135.103976,丹波市市島町下鴨阪
35.214637,135.093326,丹波市市島町乙河内
35.21283,135.064415,丹波市氷上町香良
35.213385,135.044696,丹波市氷上町伊佐口
35.217524,135.042045,丹波市氷上町日比宇
35.225673,135.038163,丹波市氷上町小谷
35.22325,135.028291,丹波市氷上町沼
35.225267,135.016451,丹波市青垣町栗住野
35.233053,135.083346,丹波市市島町上鴨阪
35.228551,135.058066,丹波市氷上町鴨内
35.235805,135.024947,丹波市青垣町田井縄
35.182415,134.98813,丹波市氷上町中野
35.24163,134.970097,丹波市青垣町桧倉
35.185579,134.968098,丹波市氷上町三方
35.19775,134.95828,丹波市氷上町中
35.291802,134.958631,丹波市青垣町遠阪
35.095301,135.004771,丹波市山南町南中
35.085095,135.008279,丹波市山南町奥
35.082457,134.999279,丹波市山南町きらら通
35.078847,134.990627,丹波市山南町梶
35.077799,134.997148,丹波市山南町子茂田
35.084251,135.001319,丹波市山南町野坂
34.167974,134.825176,南あわじ市沼島
34.24961,134.741138,南あわじ市北阿万筒井
34.192895,134.744774,南あわじ市灘仁頃
34.206352,134.745924,南あわじ市阿万東町
34.224637,134.760857,南あわじ市阿万上町
34.237191,134.744932,南あわじ市北阿万伊賀野
34.256199,134.799725,南あわじ市神代浦壁
34.255383,134.75804,南あわじ市賀集福井
34.236266,134.778341,南あわじ市北阿万新田北
34.255378,134.772878,南あわじ市賀集内ケ原
34.244307,134.777709,南あわじ市賀集生子
34.253713,134.781018,南あわじ市賀集長原
34.268722,134.825847,南あわじ市八木馬回
34.263068,134.811601,南あわじ市神代社家
34.252073,134.788256,南あわじ市賀集牛内
34.268699,134.681128,南あわじ市阿那賀
34.341142,134.758597,南あわじ市松帆櫟田
34.286864,134.743816,南あわじ市志知中島
34.29333,134.748065,南あわじ市志知難波
34.254359,134.733554,南あわじ市潮美台二丁目
34.251891,134.733752,南あわじ市潮美台三丁目
34.308105,134.745455,南あわじ市志知
34.31506,134.750113,南あわじ市松帆志知川
34.333132,134.745472,南あわじ市松帆北浜
34.329581,134.745793,南あわじ市松帆江尻
34.325375,134.743623,南あわじ市松帆高屋
34.313906,134.73952,南あわじ市松帆西路
34.274156,134.747167,南あわじ市賀集立川瀬
34.26836,134.737003,南あわじ市賀集八幡
34.264921,134.746792,南あわじ市賀集
34.258979,134.740652,南あわじ市賀集鍛治屋
34.252625,134.730752,南あわじ市潮美台一丁目
34.298287,134.747351,南あわじ市志知松本
34.282504,134.742568,南あわじ市賀集八幡北
34.33523,134.789285,南あわじ市倭文庄田
34.343335,134.77829,南あわじ市倭文神道
34.337541,134.770779,南あわじ市倭文高
34.33797,134.810895,南あわじ市倭文土井
34.332832,134.841656,南あわじ市山添
34.333704,134.736481,南あわじ市松帆古津路
34.346809,134.744755,南あわじ市松帆慶野
34.207222,134.803801,南あわじ市灘油谷
34.210561,134.808328,南あわじ市灘城方
34.20528,134.793066,南あわじ市灘円実
34.206984,134.781167,南あわじ市灘土生
34.198861,134.762102,南あわじ市灘地野
34.218909,134.824047,南あわじ市灘惣川
34.217236,134.820173,南あわじ市灘吉野
34.216128,134.811938,南あわじ市灘山本
34.214138,134.793525,南あわじ市灘払川
34.2296,134.825696,南あわじ市灘黒岩
34.237455,134.762733,南あわじ市北阿万稲田南
34.246561,134.75665,南あわじ市北阿万新田中
34.238611,134.84717,南あわじ市灘白崎
34.243691,134.862248,南あわじ市灘来川
34.224858,134.710598,南あわじ市阿万吹上町
34.218553,134.732185,南あわじ市阿万下町
34.211621,134.728105,南あわじ市阿万西町
34.229143,134.722331,南あわじ市阿万塩屋町
34.271742,134.779461,南あわじ市神代黒道
34.274271,134.771699,南あわじ市神代喜来
34.285582,134.781443,南あわじ市市円行寺
34.294713,134.774283,南あわじ市市善光寺
34.291696,134.777374,南あわじ市市小井
34.293033,134.782924,南あわじ市八木立石
34.296381,134.784491,南あわじ市八木国分
34.296443,134.791883,南あわじ市八木鳥井
34.28836,134.801319,南あわじ市八木大久保
34.304611,134.78649,南あわじ市八木徳野
34.30742,134.79653,南あわじ市八木養宜中
34.30233,134.784078,南あわじ市八木野原
34.301274,134.770979,南あわじ市榎列西川
34.303674,134.776964,南あわじ市八木新庄
34.311688,134.774035,南あわじ市榎列下幡多
34.3196,134.766143,南あわじ市榎列松田
34.293619,134.76695,南あわじ市市市
34.292302,134.756254,南あわじ市市新
34.284469,134.772776,南あわじ市市福永
34.276562,134.773491,南あわじ市神代富田
34.331597,134.7802,南あわじ市倭文委文
34.304047,134.804055,南あわじ市八木養宜上
34.299743,134.814386,南あわじ市中条徳原
34.324976,134.824482,南あわじ市広田広田
34.318126,134.813223,南あわじ市中条広田
34.322824,134.797771,南あわじ市倭文長田
34.268071,134.770698,南あわじ市神代國衙
34.265353,134.756037,南あわじ市賀集野田
34.305718,134.756341,南あわじ市榎列小榎列
34.320698,134.762071,南あわじ市松帆戒旦寺
34.320661,134.754899,南あわじ市松帆脇田
34.327438,134.750446,南あわじ市松帆塩浜
34.279314,134.762875,南あわじ市神代地頭方
34.28454,134.789833,南あわじ市八木寺内
34.281926,134.777817,南あわじ市市青木
34.286005,134.765373,南あわじ市市三條
34.296434,134.829457,南あわじ市中条中筋
34.315337,134.777844,南あわじ市榎列上幡多
34.312077,134.791305,南あわじ市八木入田
34.309363,134.765509,南あわじ市榎列大榎列
34.297773,134.769,南あわじ市市十一ケ所
34.329729,134.756882,南あわじ市松帆北方
34.325736,134.767101,南あわじ市榎列掃守
34.298949,134.755941,南あわじ市市徳長
34.317582,134.832511,南あわじ市広田中筋
34.32782,134.777091,南あわじ市倭文流
34.320892,134.780013,南あわじ市榎列山所
34.294271,134.740212,南あわじ市志知佐礼尾
34.273532,134.736885,南あわじ市賀集八幡南
34.279288,134.736019,南あわじ市賀集八幡中
34.299652,134.670429,南あわじ市阿那賀志知川
34.300368,134.742934,南あわじ市志知鈩
34.302774,134.738225,南あわじ市志知南
34.300542,134.731643,南あわじ市志知飯山寺
34.30874,134.736319,南あわじ市志知北
34.29097,134.729635,南あわじ市志知口
34.313533,134.691782,南あわじ市津井
34.308841,134.673702,南あわじ市阿那賀西路
34.306949,134.716984,南あわじ市湊里
34.321417,134.715667,南あわじ市湊
34.348505,134.808692,南あわじ市倭文安住寺
34.349737,134.772614,南あわじ市松帆宝明寺
34.252537,134.693303,南あわじ市福良丙
34.265087,134.724295,南あわじ市福良甲
34.2619,134.708872,南あわじ市福良乙
34.283393,134.714107,南あわじ市志知奥
34.283139,134.69366,南あわじ市伊加利
34.280176,134.705737,南あわじ市桜花の郷
35.340273,134.848992,朝来市和田山町東谷五丁目
35.340854,134.847462,朝来市和田山町東谷四丁目
35.339684,134.84761,朝来市和田山町東谷三丁目
35.340086,134.845931,朝来市和田山町東谷二丁目
35.341378,134.845794,朝来市和田山町東谷一丁目
35.169243,134.752997,朝来市生野町栃原
35.223183,134.88093,朝来市生野町黒川
35.188695,134.8494,朝来市生野町上生野
35.170506,134.828503,朝来市生野町小野
35.171204,134.815039,朝来市生野町奥銀谷
35.168904,134.811512,朝来市生野町新町
35.164824,134.788959,朝来市生野町口銀谷
35.184468,134.787563,朝来市生野町円山
35.23534,134.840816,朝来市多々良木
35.261454,134.862656,朝来市山内
35.250468,134.736291,朝来市佐嚢
35.213699,134.752846,朝来市田路
35.271643,134.887952,朝来市山東町与布土
35.333856,134.864066,朝来市和田山町玉置
35.330968,134.876142,朝来市和田山町桑原
35.327241,134.861622,朝来市和田山町枚田岡
35.320326,134.877379,朝来市山東町大垣
35.316075,134.874667,朝来市山東町小谷
35.312048,134.874106,朝来市山東町楽音寺
35.304978,134.873749,朝来市山東町大月
35.293927,134.87218,朝来市山東町喜多垣
35.296919,134.87794,朝来市山東町柊木
35.242183,134.78701,朝来市八代
35.264436,134.78399,朝来市上八代
35.25355,134.797822,朝来市立脇
35.256131,134.810845,朝来市石田
35.255996,134.838433,朝来市納座
35.259191,134.852356,朝来市川上
35.3277,134.918605,朝来市山東町金浦
35.346339,134.902919,朝来市和田山町宮
35.340123,134.887474,朝来市和田山町久田和
35.398159,134.877216,朝来市和田山町朝日
35.376909,134.874538,朝来市和田山町和田
35.367894,134.862782,朝来市和田山町高生田
35.353282,134.873461,朝来市和田山町岡田
35.357138,134.855274,朝来市和田山町室尾
35.337859,134.853584,朝来市和田山町和田山
35.33836,134.845923,朝来市和田山町東谷
35.344904,134.836218,朝来市和田山町土田
35.348283,134.827703,朝来市和田山町宮田
35.341309,134.809174,朝来市和田山町岡
35.401353,134.913867,朝来市和田山町竹ノ内
35.158723,134.816154,朝来市生野町猪野々
35.153692,134.794634,朝来市生野町真弓
35.15037,134.832422,朝来市生野町白口
35.14096,134.776645,朝来市生野町川尻
35.186309,134.815584,朝来市生野町竹原野
35.20569,134.805101,朝来市岩津
35.222057,134.810436,朝来市山口
35.222554,134.788898,朝来市羽渕
35.236348,134.803188,朝来市立野
35.237983,134.794418,朝来市新井
35.287234,134.87763,朝来市山東町森
35.285612,134.889542,朝来市山東町三保
35.291597,134.878535,朝来市山東町溝黒
35.300428,134.925504,朝来市山東町柴
35.309701,134.914961,朝来市山東町一品
35.296696,134.890365,朝来市山東町越田
35.290395,134.910974,朝来市山東町粟鹿
35.310808,134.903502,朝来市山東町早田
35.310864,134.894185,朝来市山東町和賀
35.302741,134.888598,朝来市山東町柿坪
35.311754,134.886715,朝来市山東町末歳
35.321547,134.911714,朝来市山東町塩田
35.329381,134.904449,朝来市山東町野間
35.320418,134.895709,朝来市山東町新堂
35.323063,134.901946,朝来市山東町大内
35.320558,134.887001,朝来市山東町矢名瀬町
35.326316,134.884139,朝来市山東町滝田
35.330706,134.856447,朝来市和田山町立ノ原
35.304512,134.802188,朝来市和田山町三波
35.30959,134.81905,朝来市和田山町殿
35.307634,134.830504,朝来市和田山町安井
35.309062,134.836588,朝来市和田山町栄町
35.307269,134.843567,朝来市和田山町加都
35.319415,134.823806,朝来市和田山町久留引
35.325575,134.838576,朝来市和田山町枚田
35.319371,134.847732,朝来市和田山町市御堂
35.32447,134.857694,朝来市和田山町法興寺
35.317736,134.860482,朝来市和田山町比治
35.306264,134.855567,朝来市和田山町筒江
35.290534,134.841169,朝来市和田山町竹田
35.287248,134.858016,朝来市山東町迫間
35.320074,134.793154,朝来市和田山町藤和
35.262355,134.81974,朝来市伊由市場
35.271308,134.82331,朝来市澤
35.262962,134.801362,朝来市桑市
35.276412,134.809572,朝来市物部
35.287877,134.815469,朝来市和田山町久世田
35.352717,134.91236,朝来市和田山町白井
35.350306,134.892076,朝来市和田山町東和田
35.354431,134.889247,朝来市和田山町中
35.351333,134.880954,朝来市和田山町野村
35.375455,134.903729,朝来市和田山町内海
35.351549,134.864087,朝来市和田山町弥生が丘
35.341395,134.855808,朝来市和田山町駅北
35.376296,134.859207,朝来市和田山町市場
35.365591,134.816735,朝来市和田山町高田
35.36673,134.844873,朝来市和田山町寺内
35.345409,134.864301,朝来市和田山町柳原
35.342254,134.843489,朝来市和田山町平野
35.354688,134.844415,朝来市和田山町秋葉台
35.347552,134.850312,朝来市和田山町寺谷
35.357328,134.818005,朝来市和田山町法道寺
35.358812,134.810487,朝来市和田山町宮内
35.363,134.833128,朝来市和田山町林垣
34.474241,134.923444,淡路市津名の郷
34.428124,134.867071,淡路市大町畑
34.415852,134.864176,淡路市木曽上
34.434187,134.899988,淡路市志筑
34.418291,134.898525,淡路市塩田新島
34.431707,134.880112,淡路市中田
34.493687,134.868932,淡路市尾崎
34.419263,134.85132,淡路市木曽下
34.442303,134.866567,淡路市竹谷
34.449513,134.871573,淡路市上河合
34.458817,134.881525,淡路市池ノ内
34.45967,134.863156,淡路市下河合
34.476736,134.875189,淡路市新村
34.4678,134.876649,淡路市遠田
34.589564,135.006206,淡路市岩屋
34.499417,134.958895,淡路市釜口
34.52038,134.954422,淡路市小田
34.509471,134.880954,淡路市室津
34.505349,134.89527,淡路市生田大坪
34.497394,134.907955,淡路市生田畑
34.508336,134.912254,淡路市黒谷
34.493322,134.930708,淡路市興隆寺
34.519879,134.941133,淡路市仁井
34.547364,134.996764,淡路市浜
34.549909,134.997463,淡路市小磯
34.56289,134.991409,淡路市楠本
34.586015,134.975349,淡路市野島貴船
34.584424,134.969561,淡路市野島平林
34.596421,134.983596,淡路市野島江崎
34.56563,134.969981,淡路市野島常盤
34.412739,134.89267,淡路市塩尾
34.399843,134.887648,淡路市里
34.409941,134.882935,淡路市下司
34.408416,134.855313,淡路市木曽上畑
34.440167,134.916639,淡路市生穂新島
34.453452,134.929469,淡路市佐野新島
34.426239,134.903893,淡路市志筑新島
34.449116,134.90578,淡路市大谷
34.454343,134.891508,淡路市王子
34.459953,134.910026,淡路市生穂
34.473522,134.936558,淡路市佐野
34.475014,134.912855,淡路市野田尾
34.482163,134.901302,淡路市長澤
34.49329,134.888529,淡路市生田田尻
34.447191,134.800296,淡路市明神
34.429418,134.850557,淡路市大町上
34.438641,134.850722,淡路市大町下
34.430609,134.832795,淡路市入野
34.431097,134.820779,淡路市山田
34.440813,134.819491,淡路市高山
34.429606,134.800103,淡路市深草
34.439215,134.805414,淡路市草香
34.435611,134.798724,淡路市南
34.446598,134.856318,淡路市井手
34.453844,134.855694,淡路市中村
34.450669,134.83636,淡路市柳澤
34.449133,134.808306,淡路市草香北
34.472803,134.856608,淡路市北山
34.462381,134.844361,淡路市多賀
34.459592,134.82209,淡路市江井
34.481936,134.852271,淡路市郡家
34.57335,135.020226,淡路市南鵜崎
34.553155,135.001833,淡路市大磯
34.565054,135.013856,淡路市夢舞台
34.509856,134.981559,淡路市下田
34.514593,134.985734,淡路市仮屋
34.548948,134.937023,淡路市小倉
34.514507,134.980572,淡路市谷
34.524784,134.982979,淡路市久留麻
34.525107,134.965383,淡路市河内
34.517353,134.931469,淡路市久野々
34.524258,134.896027,淡路市育波
34.537388,134.975818,淡路市白山
34.540918,134.987099,淡路市浦
34.542215,134.965966,淡路市中持
34.542713,134.949884,淡路市舟木
34.539105,134.943393,淡路市長畠
34.536466,134.932567,淡路市石田
34.529455,134.915954,淡路市浅野神田
34.524118,134.911984,淡路市斗ノ内
34.545744,134.927859,淡路市富島
34.528466,134.923225,淡路市浅野南
34.558196,134.950274,淡路市野島蟇浦
34.577127,134.966763,淡路市野島大川
34.568838,134.958238,淡路市野島轟木
35.006191,134.513515,宍粟市山崎町木谷
35.093442,134.607986,宍粟市一宮町東市場
34.99964,134.541254,宍粟市山崎町中井
35.002933,134.527676,宍粟市山崎町春安
35.007153,134.534814,宍粟市山崎町門前
35.003225,134.538534,宍粟市山崎町鹿沢
35.003438,134.546261,宍粟市山崎町山田
35.002902,134.549669,宍粟市山崎町中広瀬
34.996774,134.567823,宍粟市山崎町須賀沢
35.009642,134.558718,宍粟市山崎町高所
35.104987,134.51454,宍粟市山崎町上ノ
35.06865,134.478174,宍粟市山崎町塩田
35.044235,134.506953,宍粟市山崎町上牧谷
35.030819,134.487355,宍粟市山崎町青木
35.018502,134.505862,宍粟市山崎町高下
35.06865,134.503839,宍粟市山崎町中野
35.11161,134.637693,宍粟市一宮町東河内
35.171266,134.636686,宍粟市一宮町福野
35.151306,134.640951,宍粟市一宮町福知
35.166119,134.61829,宍粟市一宮町福中
35.076407,134.561604,宍粟市山崎町与位
35.094901,134.574528,宍粟市一宮町閏賀
35.088311,134.5946,宍粟市一宮町須行名
35.082286,134.601571,宍粟市一宮町伊和
35.115872,134.611782,宍粟市一宮町能倉
35.135035,134.61036,宍粟市一宮町生栖
35.158057,134.47607,宍粟市千種町岩野辺
35.099002,134.460964,宍粟市山崎町大沢
35.117279,134.487125,宍粟市山崎町小茅野
35.183645,134.664088,宍粟市一宮町草木
35.190596,134.699304,宍粟市一宮町千町
35.251186,134.646628,宍粟市一宮町倉床
35.17283,134.531594,宍粟市波賀町飯見
35.165335,134.536657,宍粟市波賀町有賀
35.157714,134.519925,宍粟市波賀町斉木
35.19725,134.597532,宍粟市一宮町河原田
35.183118,134.627326,宍粟市一宮町三方町
35.182283,134.563405,宍粟市波賀町上野
35.229898,134.605393,宍粟市一宮町公文
35.249556,134.503947,宍粟市波賀町音水
35.222948,134.497334,宍粟市波賀町日ノ原
35.199611,134.507361,宍粟市波賀町原
35.189151,134.532784,宍粟市波賀町野尻
35.174185,134.44794,宍粟市千種町河呂
35.163302,134.42526,宍粟市千種町西山
35.239279,134.55321,宍粟市波賀町引原
35.263109,134.545368,宍粟市波賀町鹿伏
35.305218,134.531604,宍粟市波賀町戸倉
34.956991,134.550997,宍粟市山崎町下宇原
34.963226,134.561726,宍粟市山崎町宇原
34.974856,134.539175,宍粟市山崎町下比地
34.980685,134.553277,宍粟市山崎町川戸
34.986523,134.541683,宍粟市山崎町御名
34.992611,134.548771,宍粟市山崎町野
34.997661,134.550088,宍粟市山崎町船元
34.998362,134.545188,宍粟市山崎町下広瀬
34.991977,134.541346,宍粟市山崎町千本屋
34.994306,134.538473,宍粟市山崎町鶴木
34.98061,134.534952,宍粟市山崎町中比地
34.989948,134.529255,宍粟市山崎町金谷
34.997136,134.528904,宍粟市山崎町段
34.987856,134.516216,宍粟市山崎町上比地
35.007821,134.548037,宍粟市山崎町今宿
35.005885,134.540578,宍粟市山崎町山崎
35.010695,134.545408,宍粟市山崎町庄能
35.008321,134.538735,宍粟市山崎町元山崎
35.011016,134.540177,宍粟市山崎町上寺
35.011335,134.528473,宍粟市山崎町加生
35.014898,134.560465,宍粟市山崎町中
35.023233,134.559918,宍粟市山崎町神谷
35.022055,134.550452,宍粟市山崎町三津
35.022582,134.543853,宍粟市山崎町生谷
35.017642,134.535471,宍粟市山崎町横須
35.028947,134.533449,宍粟市山崎町下町
35.015145,134.520371,宍粟市山崎町市場
35.024553,134.57939,宍粟市山崎町三谷
35.031434,134.560743,宍粟市山崎町矢原
35.039421,134.577324,宍粟市山崎町野々上
35.040024,134.562681,宍粟市山崎町岸田
35.039409,134.54435,宍粟市山崎町五十波
35.0324,134.523806,宍粟市山崎町宇野
35.029769,134.515264,宍粟市山崎町下牧谷
35.04002,134.517911,宍粟市山崎町片山
35.057778,134.592123,宍粟市山崎町母栖
35.049001,134.566069,宍粟市山崎町田井
35.052437,134.584055,宍粟市山崎町杉ケ瀬
35.063775,134.576492,宍粟市山崎町木ノ谷
35.05821,134.517151,宍粟市山崎町東下野
35.067848,134.591089,宍粟市一宮町嶋田
35.075656,134.599343,宍粟市一宮町安黒
35.075553,134.579534,宍粟市山崎町清野
35.066943,134.539459,宍粟市山崎町梯
35.059487,134.529393,宍粟市山崎町大谷
35.056106,134.444302,宍粟市山崎町土万
35.057889,134.461966,宍粟市山崎町葛根
35.073302,134.446128,宍粟市山崎町塩山
35.151626,134.550275,宍粟市波賀町今市
35.152134,134.540495,宍粟市波賀町安賀
35.103272,134.597444,宍粟市一宮町下野田
35.107764,134.558568,宍粟市一宮町西安積
35.112593,134.602479,宍粟市一宮町上野田
35.120177,134.558807,宍粟市一宮町杉田
35.118582,134.583368,宍粟市一宮町安積
35.12862,134.558034,宍粟市波賀町日見谷
35.130806,134.536248,宍粟市波賀町小野
35.155289,134.604486,宍粟市一宮町西深
35.144568,134.56491,宍粟市波賀町谷
35.148675,134.585069,宍粟市一宮町深河谷
35.145348,134.426787,宍粟市千種町室
35.155083,134.447335,宍粟市千種町千草
35.140563,134.44931,宍粟市千種町黒土
35.132458,134.43,宍粟市千種町七野
35.116581,134.443375,宍粟市千種町下河野
35.125258,134.470391,宍粟市千種町鷹巣
35.188655,134.628785,宍粟市一宮町森添
35.207358,134.665498,宍粟市一宮町井内
35.199929,134.658748,宍粟市一宮町上岸田
35.190636,134.644028,宍粟市一宮町百千家満
35.216238,134.654157,宍粟市一宮町横山
35.223845,134.682325,宍粟市一宮町黒原
35.179332,134.542613,宍粟市波賀町皆木
35.211587,134.458315,宍粟市千種町河内
35.214017,134.410628,宍粟市千種町西河内
35.287589,134.565148,宍粟市波賀町道谷
34.916292,134.990823,加東市藤田
34.906025,134.988346,加東市山国
34.91448,135.006269,加東市久米
34.917816,135.018389,加東市下久米
34.922259,135.034445,加東市上久米
34.924596,135.047018,加東市池之内
34.927606,135.056425,加東市廻渕
34.912806,135.055336,加東市天神
34.934437,135.067315,加東市黒谷
34.913887,135.06479,加東市掎鹿谷
34.915655,135.085195,加東市長貞
34.909572,135.095747,加東市永福
34.94309,134.985556,加東市牧野
34.944915,135.00606,加東市上三草
34.921815,134.916178,加東市高岡
34.92636,134.934976,加東市河高
34.917787,134.943364,加東市貝原
34.921379,134.948495,加東市西垂水
34.917519,134.953315,加東市鳥居
34.922103,134.960823,加東市家原
34.917355,134.967291,加東市社
34.924087,134.976387,加東市木梨
34.985955,135.062093,加東市上鴨川
34.89211,135.068634,加東市南山
34.897921,135.04665,加東市森尾
34.879741,135.031591,加東市藪
34.889732,135.033989,加東市吉井
34.884791,135.024962,加東市東垂水
34.894282,135.02665,加東市小沢
34.870958,135.031724,加東市大畑
34.893725,135.016148,加東市厚利
34.895296,135.084574,加東市横谷
34.901584,135.064819,加東市森
34.897883,135.058593,加東市岡本
34.90174,135.051706,加東市岩屋
34.885214,135.050515,加東市新定
34.900801,135.026256,加東市栄枝
34.893808,135.008963,加東市松沢
34.890615,134.962523,加東市屋度
34.89008,134.954914,加東市東古瀬
